writer_id,imdb_title_id,writer
1593,tt0020697,Heinrich Mann
1594,tt0020697,Carl Zuckmayer
1595,tt0020701,Kenneth MacPherson
1596,tt0020702,Dudley Nichols
1597,tt0020702,Dudley Nichols
1598,tt0020713,Humphrey Pearson
1599,tt0020713,Henry McCarty
1600,tt0020724,Dorothy Farnum
1601,tt0020724,John Colton
1602,tt0020740,Pierre Couderc
1603,tt0020740,Hal Davitt
1604,tt0020754,Brandon Thomas
1605,tt0020754,F. McGrew Willis
1606,tt0020758,Bert Kalmar
1607,tt0020758,Harry Ruby
1608,tt0020763,Crane Wilbur
1609,tt0020763,Richard Schayer
1610,tt0020768,Elliott Lester
1611,tt0020768,Berthold Viertel
1612,tt0020785,Beulah Marie Dix
1613,tt0020793,Herbert Price
1614,tt0020793,Anthony Asquith
1615,tt0020799,Guy Bolton
1616,tt0020799,Bert Kalmar
1617,tt0020806,James Ashmore Creelman
1618,tt0020814,Irène Némirovsky
1619,tt0020814,Julien Duvivier
1620,tt0020815,John Monk Saunders
1621,tt0020815,Dan Totheroh
1622,tt0020821,Frederick Lonsdale
1623,tt0020821,Benjamin Glazer
1624,tt0020823,Edmund Goulding
1625,tt0020823,Edmund Goulding
1626,tt0020827,Ursula Parrott
1627,tt0020827,Nick Grinde
1628,tt0020828,Luther Reed
1629,tt0020828,Anne Caldwell
1630,tt0020836,Rowland Brown
1631,tt0020836,George Rosener
1632,tt0020838,Al Boasberg
1633,tt0020838,Sidney Lazarus
1634,tt0020842,Franz Schulz
1635,tt0020842,Paul Frank
1636,tt0020852,Adrian Brunel
1637,tt0020852,Walter C. Mycroft
1638,tt0020866,Andrew Percival Younger
1639,tt0020866,Adele Buffington
1640,tt0020869,George Abbott
1641,tt0020869,James Gleason
1642,tt0020873,Doris Anderson
1643,tt0020873,David Gray
1644,tt0020875,Roy Chanslor
1645,tt0020875,Charles Logue
1646,tt0020876,John Grey
1647,tt0020876,Alfred A. Cohn
1648,tt0020890,A.E.W. Mason
1649,tt0020891,Gene Markey
1650,tt0020891,Gene Markey
1651,tt0020894,Lew Brown
1652,tt0020894,Buddy G. DeSylva
1653,tt0020896,Oliver H.P. Garrett
1654,tt0020896,Charles Furthman
1655,tt0020900,Paul Schofield
1656,tt0020900,Wallace Smith
1657,tt0020902,Richard Schayer
1658,tt0020902,Paul Dickey
1659,tt0020919,Sarah Y. Mason
1660,tt0020919,Andrew Percival Younger
1661,tt0020924,James Montgomery
1662,tt0020924,Humphrey Pearson
1663,tt0020926,Otto A. Harbach
1664,tt0020926,Oscar Hammerstein II
1665,tt0020929,Laurence Schwab
1666,tt0020929,Lew Brown
1667,tt0020938,William Archer
1668,tt0020938,Julien Josephson
1669,tt0020945,James Ashmore Creelman
1670,tt0020945,Anne Caldwell
1671,tt0020949,Sidney Lanfield
1672,tt0020949,Edwin J. Burke
1673,tt0020959,Frédérique De Grésac
1674,tt0020959,Rida Johnson Young
1675,tt0020960,Marshall Neilan
1676,tt0020960,Joseph Moncure March
1677,tt0020966,Tom Buckingham
1678,tt0020966,Tay Garnett
1679,tt0020980,Tadao Ikeda
1680,tt0020980,Hiroshi Shimizu
1681,tt0020985,Philip Barry
1682,tt0020985,Horace Jackson
1683,tt0020987,Tim Whelan
1684,tt0020987,Ralph Spence
1685,tt0021001,Earl Derr Biggers
1686,tt0021001,Ewart Adamson
1687,tt0021013,Gareth Gundrey
1688,tt0021013,Joseph Moncure March
1689,tt0021016,Buddy G. DeSylva
1690,tt0021016,Lew Brown
1691,tt0021025,Harry Ruskin
1692,tt0021040,Milton Herbert Gropper
1693,tt0021040,Jo Swerling
1694,tt0021042,Frederick Lonsdale
1695,tt0021042,Hanns Kräly
1696,tt0021044,Sidney Howard
1697,tt0021044,Sidney Howard
1698,tt0021048,Lanier Bartlett
1699,tt0021048,Virginia Stivers Bartlett
1700,tt0021053,Douglas Z. Doty
1701,tt0021053,Douglas Z. Doty
1702,tt0021060,Rachel Crothers
1703,tt0021060,Lucille Newmark
1704,tt0021061,Percy Heath
1705,tt0021061,George Marion Jr.
1706,tt0021069,Darryl F. Zanuck
1707,tt0021069,Arthur Caesar
1708,tt0021070,Grover Jones
1709,tt0021070,William Slavens McNutt
1710,tt0021074,Ferenc Molnár
1711,tt0021074,S.N. Behrman
1712,tt0021079,W.R. Burnett
1713,tt0021079,Francis Edward Faragoh
1714,tt0021087,Sam Janney
1715,tt0021090,Nell Martin
1716,tt0021090,Willard Mack
1717,tt0021092,Samuel Shipman
1718,tt0021092,John B. Hymer
1719,tt0021094,Herbert Stothart
1720,tt0021094,Howard Emmett Rogers
1721,tt0021100,Vincent Lawrence
1722,tt0021100,Sarah Y. Mason
1723,tt0021102,William LeBaron
1724,tt0021102,J. Walter Ruben
1725,tt0021106,Jeanie Macpherson
1726,tt0021106,Gladys Unger
1727,tt0021110,Irving Berlin
1728,tt0021110,Gordon Rigby
1729,tt0021121,George Abbott
1730,tt0021121,Alice Duer Miller
1731,tt0021128,Clemence Dane
1732,tt0021128,Herbert Juttke
1733,tt0021132,Yves Mirande
1734,tt0021132,André Mouëzy-Éon
1735,tt0021133,Darryl F. Zanuck
1736,tt0021133,Joseph Jackson
1737,tt0021134,Ladye Horton
1738,tt0021134,Elliott Lester
1739,tt0021140,John Ford
1740,tt0021140,James Kevin McGuinness
1741,tt0021148,Lorna Moon
1742,tt0021148,Frances Marion
1743,tt0021149,Herman Melville
1744,tt0021149,Oliver H.P. Garrett
1745,tt0021152,Sylvia Thalberg
1746,tt0021152,Frank Butler
1747,tt0021153,Ernest Vajda
1748,tt0021153,Hans Müller
1749,tt0021156,Jules Furthman
1750,tt0021156,Benno Vigny
1751,tt0021165,Clemence Dane
1752,tt0021165,Helen Simpson
1753,tt0021178,Oscar Hammerstein II
1754,tt0021178,Frank Mandel
1755,tt0021189,George S. Kaufman
1756,tt0021189,Marc Connelly
1757,tt0021191,Audrey Carter
1758,tt0021191,Waverly Carter
1759,tt0021197,Faith Baldwin
1760,tt0021197,Charles Kenyon
1761,tt0021216,Frederick Hazlitt Brennan
1762,tt0021216,Forrest Halsey
1763,tt0021217,Maxwell Anderson
1764,tt0021217,Melville Baker
1765,tt0021223,Edwin Justus Mayer
1766,tt0021224,Tod Browning
1767,tt0021224,Tod Browning
1768,tt0021225,Sutton Vane
1769,tt0021225,J. Grubb Alexander
1770,tt0021228,Bayard Veiller
1771,tt0021228,Lucien Hubbard
1772,tt0021232,Josep Carner Ribalta
1773,tt0021232,Joseph L. Mankiewicz
1774,tt0021239,Edwin Balmer
1775,tt0021239,George Draney
1776,tt0021240,Kathleen Norris
1777,tt0021240,Martin Flavin
1778,tt0021247,Charles Spaak
1779,tt0021263,Frances Nordstrom
1780,tt0021263,Viña Delmar
1781,tt0021268,Harald Bergstedt
1782,tt0021268,Sigizmund Krzhizhanovsky
1783,tt0021273,René Clair
1784,tt0021273,Georg Wilhelm Pabst
1785,tt0021276,Billy K. Wells
1786,tt0021276,James Gleason
1787,tt0021280,Louis Bromfield
1788,tt0021280,Sidney Howard
1789,tt0021281,Sidney Howard
1790,tt0021281,E.W. Hornung
1791,tt0021282,James Gleason
1792,tt0021282,Maurice Marks
1793,tt0021283,Akira Fushimi
1794,tt0021283,Yasujirô Ozu
1795,tt0021287,Irving Berlin
1796,tt0021287,Edmund Goulding
1797,tt0021292,Dorothy Farnum
1798,tt0021292,Arthur Hopkins
1799,tt0021294,Albert C. Fuller
1800,tt0021294,Jack Nelson
1801,tt0021295,André Armandy
1802,tt0021295,Jules Furthman
1803,tt0021297,Sax Rohmer
1804,tt0021297,Lloyd Corrigan
1805,tt0021303,James Oliver Curwood
1806,tt0021303,Charles Kenyon
1807,tt0021304,Dodson Mitchell
1808,tt0021304,F. Hugh Herbert
1809,tt0021307,Robert Bodanzky
1810,tt0021307,John Colton
1811,tt0021309,Jean Nohain
1812,tt0021309,Antoinette Nordmann
1813,tt0021310,Edward Sheldon
1814,tt0021310,Bess Meredyth
1815,tt0021322,Edna Ferber
1816,tt0021322,George S. Kaufman
1817,tt0021324,H.H. Van Loan
1818,tt0021324,Lolita Ann Westman
1819,tt0021331,Jean Cocteau
1820,tt0021335,Zoe Akins
1821,tt0021335,Zoe Akins
1822,tt0021345,Dorothy Yost
1823,tt0021345,Bess Meredyth
1824,tt0021365,Dale Collins
1825,tt0021365,John Howard Lawson
1826,tt0021371,J.P. McEvoy
1827,tt0021371,Harvey F. Thew
1828,tt0021374,Rex Beach
1829,tt0021374,Wallace Smith
1830,tt0021376,Keene Thompson
1831,tt0021376,Agnes Brand Leahy
1832,tt0021377,Horace Jackson
1833,tt0021377,Robert Milton
1834,tt0021381,Marie Baumer
1835,tt0021381,Harvey F. Thew
1836,tt0021382,Elliott Nugent
1837,tt0021382,J.C. Nugent
1838,tt0021394,De Leon Anthony
1839,tt0021394,Arthur Caesar
1840,tt0021400,Rex Beach
1841,tt0021400,Bradley King
1842,tt0021401,Tom Barry
1843,tt0021401,Sonya Levien
1844,tt0021406,Kôgo Noda
1845,tt0021406,Oscar Schisgall
1846,tt0021408,Rube Goldberg
1847,tt0021409,René Clair
1848,tt0021413,Owen Davis
1849,tt0021413,Jimmy Starr
1850,tt0021420,Oliver H.P. Garrett
1851,tt0021420,Lenore J. Coffee
1852,tt0021435,Otto A. Harbach
1853,tt0021435,Oscar Hammerstein II
1854,tt0021439,David Belasco
1855,tt0021439,Egerton Castle
1856,tt0021463,Oliver H.P. Garrett
1857,tt0021463,O. Henry
1858,tt0021464,Andrew Percival Younger
1859,tt0021464,Sarah Y. Mason
1860,tt0021472,Arthur Caesar
1861,tt0021472,Arthur Caesar
1862,tt0021483,Mark Twain
1863,tt0021483,Grover Jones
1864,tt0021484,Willy Haas
1865,tt0021484,Egon Erwin Kisch
1866,tt0021486,Harry Ruby
1867,tt0021486,Bert Kalmar
1868,tt0021492,Keene Thompson
1869,tt0021492,Doris Anderson
1870,tt0021493,H.V. Esmond
1871,tt0021493,B. Harrison Orkow
1872,tt0021505,Clarence Aaron 'Tod' Robbins
1873,tt0021508,Maurine Dallas Watkins
1874,tt0021511,Brian Hooker
1875,tt0021511,Herman J. Mankiewicz
1876,tt0021525,Martin Brown
1877,tt0021525,Louise Long
1878,tt0021531,Becky Gardiner
1879,tt0021531,Joseph Farnham
1880,tt0021533,Alfred Block
1881,tt0021533,Byron Morgan
1882,tt0021534,Albert Richard Wetjen
1883,tt0021534,Laurence Stallings
1884,tt0021542,Ernst Johannsen
1885,tt0021542,Ladislaus Vajda
1886,tt0021549,William Anthony McGuire
1887,tt0021549,Owen Davis
1888,tt0021550,Arthur Caesar
1889,tt0021550,Edwin Bateman Morris
1890,tt0021551,Earl Baldwin
1891,tt0021551,Earl Baldwin
1892,tt0021568,Katharine Brush
1893,tt0021568,Robert Presnell Sr.
1894,tt0021571,Aleksandr Dovzhenko
1895,tt0021577,Luis Buñuel
1896,tt0021577,Salvador Dalí
1897,tt0021580,Louis Weitzenkorn
1898,tt0021580,Louis Bromfield
1899,tt0021594,Joseph David
1900,tt0021594,Joseph David
1901,tt0021595,George Arliss
1902,tt0021595,Mary Hamlin
1903,tt0021599,Lewis Carroll
1904,tt0021599,John E. Goodson
1905,tt0021606,Guy Bolton
1906,tt0021607,Theodore Dreiser
1907,tt0021607,Samuel Hoffenstein
1908,tt0021615,Wesley Ruggles
1909,tt0021615,Howard Estabrook
1910,tt0021622,Sinclair Lewis
1911,tt0021622,Sidney Howard
1912,tt0021632,John Howard Lawson
1913,tt0021632,J. Walter Ruben
1914,tt0021633,Edward Childs Carpenter
1915,tt0021633,Laurence E. Johnson
1916,tt0021635,Viña Delmar
1917,tt0021635,Brian Marlow
1918,tt0021636,Edwin H. Knopf
1919,tt0021636,Edwin H. Knopf
1920,tt0021647,Ladislas Fodor
1921,tt0021647,Joseph Jackson
1922,tt0021649,Alan Schultz
1923,tt0021649,Carey Wilson
1924,tt0021653,Karl Hartl
1925,tt0021653,Luis Trenker
1926,tt0021654,Alfred Döblin
1927,tt0021654,Alfred Döblin
1928,tt0021657,Patricia Reilly
1929,tt0021657,H.N. Swanson
1930,tt0021659,Octavus Roy Cohen
1931,tt0021659,Walter DeLeon
1932,tt0021668,Earl Derr Biggers
1933,tt0021668,Hugh Stanislaus Stange
1934,tt0021673,Kubec Glasmon
1935,tt0021673,John Bright
1936,tt0021681,Fritz Reck-Malleczewen
1937,tt0021681,Jenö Heltai
1938,tt0021684,Ernest Pascal
1939,tt0021684,Ernest Pascal
1940,tt0021695,S.N. Behrman
1941,tt0021695,Maude Fulton
1942,tt0021697,Bert Kalmar
1943,tt0021697,Harry Ruby
1944,tt0021707,H.M. Walker
1945,tt0021725,Douglas MacLean
1946,tt0021725,Ralph Spence
1947,tt0021730,Frances Marion
1948,tt0021730,Wanda Tuchock
1949,tt0021732,A. Hamilton Gibbs
1950,tt0021732,Waldemar Young
1951,tt0021733,Earl Derr Biggers
1952,tt0021733,Barry Conners
1953,tt0021735,Harry Hervey
1954,tt0021735,Hector Turnbull
1955,tt0021739,Georges de La Fouchardière
1956,tt0021739,Jean Renoir
1957,tt0021743,Betty Burbridge
1958,tt0021746,Edna Ferber
1959,tt0021746,Howard Estabrook
1960,tt0021749,Charles Chaplin
1961,tt0021750,Dashiell Hammett
1962,tt0021750,Max Marcin
1963,tt0021754,Tristan Bernard
1964,tt0021754,Dorothy Farnum
1965,tt0021756,Robert W. Chambers
1966,tt0021756,John Farrow
1967,tt0021759,William M. Conselman
1968,tt0021759,Mark Twain
1969,tt0021761,Bill Cunningham
1970,tt0021761,Humphrey Pearson
1971,tt0021764,Walton Green
1972,tt0021764,Roland West
1973,tt0021768,Douglas MacLean
1974,tt0021768,Ralph Spence
1975,tt0021770,Martin Flavin
1976,tt0021770,Fred Niblo Jr.
1977,tt0021772,C. Gardner Sullivan
1978,tt0021772,Bess Meredyth
1979,tt0021775,S.N. Behrman
1980,tt0021775,Sonya Levien
1981,tt0021778,Aurania Rouverol
1982,tt0021778,Aurania Rouverol
1983,tt0021780,Alexander Engel
1984,tt0021780,Alfred Grünwald
1985,tt0021785,Lloyd Corrigan
1986,tt0021785,Monte M. Katterjohn
1987,tt0021786,Arthur Schnitzler
1988,tt0021786,Cyril Hume
1989,tt0021793,Guy Bolton
1990,tt0021793,Guy Bolton
1991,tt0021798,Pamela Wynne
1992,tt0021798,Horace Jackson
1993,tt0021799,Frank Wead
1994,tt0021799,Jo Swerling
1995,tt0021807,William Anthony McGuire
1996,tt0021807,Leon Gordon
1997,tt0021814,Bram Stoker
1998,tt0021814,Hamilton Deane
1999,tt0021815,Bram Stoker
2000,tt0021815,Baltasar Fernández Cué
2001,tt0021818,Bertolt Brecht
2002,tt0021818,Léo Lania
2003,tt0021820,Harold McGrath
2004,tt0021825,Edith Ellis
2005,tt0021825,Eugene Walter
2006,tt0021826,Mrs. Henry Wood
2007,tt0021826,Tom Barry
2008,tt0021828,Edwin H. Knopf
2009,tt0021828,Dale Van Every
2010,tt0021829,David Freedman
2011,tt0021829,Arthur Caesar
2012,tt0021836,Erich Kästner
2013,tt0021836,Billy Wilder
2014,tt0021840,Al Boasberg
2015,tt0021840,Tim Whelan
2016,tt0021845,Wilson Collison
2017,tt0021845,Harvey F. Thew
2018,tt0021847,Arthur Kober
2019,tt0021847,Ray Harris
2020,tt0021859,Herbert Fields
2021,tt0021859,E. Ray Goetz
2022,tt0021861,Zane Grey
2023,tt0021861,Edward E. Paramore Jr.
2024,tt0021864,Jean Boyer
2025,tt0021864,Camille Flammarion
2026,tt0021865,John Monk Saunders
2027,tt0021865,W.R. Burnett
2028,tt0021873,Louis Weitzenkorn
2029,tt0021873,Byron Morgan
2030,tt0021874,Fannie Hurst
2031,tt0021874,Andrew Percival Younger
2032,tt0021879,Buddy G. DeSylva
2033,tt0021879,Lew Brown
2034,tt0021884,John L. Balderston
2035,tt0021884,Mary Shelley
2036,tt0021885,Adela Rogers St. Johns
2037,tt0021885,Becky Gardiner
2038,tt0021889,Maurice Dekobra
2039,tt0021889,Wallace Smith
2040,tt0021890,Ben Hecht
2041,tt0021890,Charles MacArthur
2042,tt0021895,Helmer Walton Bergman
2043,tt0021895,Ford Beebe
2044,tt0021900,Doris Anderson
2045,tt0021900,Alfred Jackson
2046,tt0021906,Ursula Parrott
2047,tt0021906,Leonard Praskins
2048,tt0021910,Zoe Akins
2049,tt0021910,Raymond Griffith
2050,tt0021917,Joseph Jackson
2051,tt0021917,Raymond Griffith
2052,tt0021919,Mary McCall
2053,tt0021919,Robert Lord
2054,tt0021927,Leo Ditrichstein
2055,tt0021927,Frederic Hatton
2056,tt0021928,Charles Brabin
2057,tt0021928,Edith Ellis
2058,tt0021931,Ferenc Molnár
2059,tt0021931,Ernest Vajda
2060,tt0021932,Jo Milward
2061,tt0021932,J. Kirby Hawks
2062,tt0021933,Bayard Veiller
2063,tt0021933,Bayard Veiller
2064,tt0021952,Rudolph Bernauer
2065,tt0021952,Rudolf Österreicher
2066,tt0021963,Melville Baker
2067,tt0021963,Dale Collins
2068,tt0021966,Max Brand
2069,tt0021966,Myron C. Fagan
2070,tt0021969,Austin Parker
2071,tt0021969,Austin Parker
2072,tt0021973,Herbert Fields
2073,tt0021978,John B. Clymer
2074,tt0021978,Dale Van Every
2075,tt0021985,Károly Nóti
2076,tt0021985,István Zágon
2077,tt0021986,Roland Pertwee
2078,tt0021986,Houston Branch
2079,tt0021988,Vincent Lawrence
2080,tt0021988,Mary Roberts Rinehart
2081,tt0021992,Edith Fitzgerald
2082,tt0021992,Robert Riskin
2083,tt0022000,Buddy G. DeSylva
2084,tt0022000,Lew Brown
2085,tt0022001,Gene Markey
2086,tt0022002,W.R. Burnett
2087,tt0022002,Francis Edward Faragoh
2088,tt0022017,Carl Haensel
2089,tt0022017,Peter Martin Lampel
2090,tt0022021,Louis Sarecky
2091,tt0022021,Forrest Halsey
2092,tt0022026,Sam Taylor
2093,tt0022026,David Belasco
2094,tt0022029,Henry Martyn Blossom
2095,tt0022029,Julien Josephson
2096,tt0022034,Norbert Falk
2097,tt0022034,Robert Liebmann
2098,tt0022042,Ernest Booth
2099,tt0022042,Louis Weitzenkorn
2100,tt0022043,Rupert Hughes
2101,tt0022043,Herman J. Mankiewicz
2102,tt0022046,Robert Milton
2103,tt0022046,Guy Bolton
2104,tt0022048,Komatsu Kitamura
2105,tt0022048,Yasujirô Ozu
2106,tt0022054,John Monk Saunders
2107,tt0022054,John Monk Saunders
2108,tt0022056,Douglas MacLean
2109,tt0022056,Gregory La Cava
2110,tt0022059,Kenyon Nicholson
2111,tt0022059,Edith Fitzgerald
2112,tt0022074,Leopold Jacobson
2113,tt0022074,Felix Dormann
2114,tt0022080,Mario Peixoto
2115,tt0022085,J.C. Nugent
2116,tt0022085,Elliott Nugent
2117,tt0022086,A.H. Woods
2118,tt0022086,Walter DeLeon
2119,tt0022100,Thea von Harbou
2120,tt0022100,Fritz Lang
2121,tt0022103,Martin Brown
2122,tt0022103,J. Grubb Alexander
2123,tt0022105,Akira Fushimi
2124,tt0022105,Komatsu Kitamura
2125,tt0022111,Dashiell Hammett
2126,tt0022111,Maude Fulton
2127,tt0022117,H.M. Harwood
2128,tt0022117,Sarah Y. Mason
2129,tt0022119,Herman J. Mankiewicz
2130,tt0022119,Herman J. Mankiewicz
2131,tt0022120,Samuel Shipman
2132,tt0022120,Robert Lord
2133,tt0022121,Ludwig Hirschfeld
2134,tt0022121,Ernst Neubach
2135,tt0022125,Marcel Pagnol
2136,tt0022125,Marcel Pagnol
2137,tt0022134,Robert Riskin
2138,tt0022134,Augustus Thomas
2139,tt0022135,Vincent Lawrence
2140,tt0022135,Doris Anderson
2141,tt0022139,Robert Carson
2142,tt0022149,Donald Henderson Clarke
2143,tt0022149,Charles Kenyon
2144,tt0022150,Georges Berr
2145,tt0022150,René Clair
2146,tt0022151,Earl Derr Biggers
2147,tt0022151,Booth Tarkington
2148,tt0022153,Jo Swerling
2149,tt0022153,John Meehan
2150,tt0022158,S.J. Perelman
2151,tt0022158,Will B. Johnstone
2152,tt0022172,Scott Darling
2153,tt0022172,Scott Darling
2154,tt0022173,Charles Beahan
2155,tt0022173,Rufus King
2156,tt0022177,Charles Kenyon
2157,tt0022178,Owen Davis
2158,tt0022178,Adelaide Heilbron
2159,tt0022180,Herbert A. Jones
2160,tt0022180,Lew Lipton
2161,tt0022183,Christa Winsloe
2162,tt0022183,Friedrich Dammann
2163,tt0022185,Fyodor Dostoevsky
2164,tt0022185,Erich Engels
2165,tt0022191,Richard Weil
2166,tt0022191,Earl Baldwin
2167,tt0022197,Peter B. Kyne
2168,tt0022197,Ruth Cummings
2169,tt0022198,Charles MacArthur
2170,tt0022198,George Randolph Chester
2171,tt0022204,Leonhard Frank
2172,tt0022204,Leonhard Frank
2173,tt0022208,Grace Perkins
2174,tt0022208,Oliver H.P. Garrett
2175,tt0022214,Daisuke Itô
2176,tt0022214,Eiji Yoshikawa
2177,tt0022215,Grigoriy Kozintsev
2178,tt0022215,Leonid Trauberg
2179,tt0022223,Georges Feydeau
2180,tt0022235,Béla Balázs
2181,tt0022235,Bertolt Brecht
2182,tt0022236,Maude Fulton
2183,tt0022236,Maude Fulton
2184,tt0022243,Tom Buckingham
2185,tt0022243,Howard Higgin
2186,tt0022246,Eddie Cantor
2187,tt0022246,Morrie Ryskind
2188,tt0022251,H.M. Walker
2189,tt0022254,C.W. Bell
2190,tt0022254,Mark Swan
2191,tt0022259,Tim Whelan
2192,tt0022259,Ralph Spence
2193,tt0022261,Booth Tarkington
2194,tt0022261,Waldemar Young
2195,tt0022264,Gaston Leroux
2196,tt0022264,Edwin Justus Mayer
2197,tt0022265,Alan James
2198,tt0022265,Alan James
2199,tt0022268,Harry Chandlee
2200,tt0022268,Douglas W. Churchill
2201,tt0022273,Zelda Sears
2202,tt0022273,Malcolm Stuart Boylan
2203,tt0022274,H.M. Walker
2204,tt0022276,Edgar Selwyn
2205,tt0022276,Lenore J. Coffee
2206,tt0022279,Noël Coward
2207,tt0022279,Hanns Kräly
2208,tt0022285,George Goodchild
2209,tt0022285,Bernard Schubert
2210,tt0022286,Kubec Glasmon
2211,tt0022286,John Bright
2212,tt0022289,Nikolai Ekk
2213,tt0022289,Anton Makarenko
2214,tt0022290,Rowland Brown
2215,tt0022290,Rowland Brown
2216,tt0022293,Milton Krims
2217,tt0022293,Milton Krims
2218,tt0022296,Donald Ogden Stewart
2219,tt0022296,Horace Jackson
2220,tt0022297,Arthur Richman
2221,tt0022297,Florence Ryerson
2222,tt0022303,Robert E. Hopkins
2223,tt0022303,Zelda Sears
2224,tt0022308,Niven Busch
2225,tt0022308,Erwin Gelsey
2226,tt0022317,Gilbert Parker
2227,tt0022317,Francis Edward Faragoh
2228,tt0022321,Denise Robins
2229,tt0022321,Roland Pertwee
2230,tt0022326,J. Walter Ruben
2231,tt0022326,Robert E. Sherwood
2232,tt0022331,Rowland V. Lee
2233,tt0022331,Donald W. Lee
2234,tt0022335,Houston Branch
2235,tt0022335,Joseph Jackson
2236,tt0022339,Federico Gamboa
2237,tt0022339,Carlos Noriega Hope
2238,tt0022353,Dudley Nichols
2239,tt0022353,James Parker Jr.
2240,tt0022357,Frances Marion
2241,tt0022360,Gladys Lehman
2242,tt0022360,Charles G. Norris
2243,tt0022373,Arthur Conan Doyle
2244,tt0022373,Cyril Twyford
2245,tt0022381,Billy K. Wells
2246,tt0022381,Arthur Caesar
2247,tt0022382,George Landy
2248,tt0022382,Paul Gerard Smith
2249,tt0022386,Edward Knoblock
2250,tt0022391,Rex Taylor
2251,tt0022391,Billy K. Wells
2252,tt0022395,John Galsworthy
2253,tt0022395,Alfred Hitchcock
2254,tt0022397,Percy Crosby
2255,tt0022397,Sam Mintz
2256,tt0022403,Kubec Glasmon
2257,tt0022403,John Bright
2258,tt0022404,Myron C. Fagan
2259,tt0022404,Salisbury Field
2260,tt0022409,Viña Delmar
2261,tt0022409,Perry N. Vekroff
2262,tt0022412,Francis Marion Crawford
2263,tt0022412,Ernest Vajda
2264,tt0022418,Arthur Conan Doyle
2265,tt0022418,W.P. Lipscomb
2266,tt0022425,Frederick Hazlitt Brennan
2267,tt0022425,Charles Brabin
2268,tt0022428,Edwin Milton Royle
2269,tt0022428,Lucien Hubbard
2270,tt0022430,Lucien Hubbard
2271,tt0022430,Lucien Hubbard
2272,tt0022432,Elmer Harris
2273,tt0022432,Elmer Harris
2274,tt0022433,George Abbott
2275,tt0022433,Dana Burnet
2276,tt0022435,Ursula Parrott
2277,tt0022436,Elmer Rice
2278,tt0022436,Elmer Rice
2279,tt0022437,Preston Sturges
2280,tt0022437,Gladys Lehman
2281,tt0022440,Anita Loos
2282,tt0022440,John Emerson
2283,tt0022444,Arnold Fanck
2284,tt0022453,Leon Gordon
2285,tt0022453,David Graham Phillips
2286,tt0022454,George L. Du Maurier
2287,tt0022454,J. Grubb Alexander
2288,tt0022458,F.W. Murnau
2289,tt0022458,Robert J. Flaherty
2290,tt0022463,Donald Ogden Stewart
2291,tt0022463,Donald Ogden Stewart
2292,tt0022469,Jo Swerling
2293,tt0022469,Jo Swerling
2294,tt0022478,Mildred Cram
2295,tt0022478,John Meehan
2296,tt0022481,Martin Flavin
2297,tt0022481,Beulah Marie Dix
2298,tt0022484,George Kibbe Turner
2299,tt0022484,Earl Baldwin
2300,tt0022485,Komatsu Kitamura
2301,tt0022485,Kôgo Noda
2302,tt0022489,Fanny Hatton
2303,tt0022489,Frederic Hatton
2304,tt0022495,Ethelreda Lewis
2305,tt0022495,Dale Van Every
2306,tt0022500,Guy Bolton
2307,tt0022500,Lynn Starling
2308,tt0022501,Kate Jordan
2309,tt0022501,Elizabeth Meehan
2310,tt0022517,Frank Mitchell Dazey
2311,tt0022517,Agnes Christine Johnston
2312,tt0022523,Ben Hecht
2313,tt0022523,Ben Hecht
2314,tt0022535,Bruno Granichstaedten
2315,tt0022535,Ernst Marischka
2316,tt0022537,Garnett Weston
2317,tt0022537,Garnett Weston
2318,tt0022550,Robert E. Sherwood
2319,tt0022550,Benn W. Levy
2320,tt0022551,Jane Murfin
2321,tt0022551,Jane Murfin
2322,tt0022572,John Farrow
2323,tt0022572,John Farrow
2324,tt0022582,Michael Morton
2325,tt0022582,Jules Furthman
2326,tt0022599,René Clair
2327,tt0022613,Hugh Stanislaus Stange
2328,tt0022613,John Golden
2329,tt0022614,Martin Flavin
2330,tt0022614,Sarah Y. Mason
2331,tt0022615,Dale Van Every
2332,tt0022615,Frank Wead
2333,tt0022619,Imre Földes
2334,tt0022619,Houston Branch
2335,tt0022626,Robert Riskin
2336,tt0022628,Horace Jackson
2337,tt0022628,Philip Barry
2338,tt0022635,Dwight Taylor
2339,tt0022635,J.P. McEvoy
2340,tt0022639,Maurice Leblanc
2341,tt0022639,Francis de Croisset
2342,tt0022641,Luigi Pirandello
2343,tt0022641,Gene Markey
2344,tt0022644,James Kevin McGuinness
2345,tt0022644,Jo Swerling
2346,tt0022651,Fannie Hurst
2347,tt0022651,Gladys Lehman
2348,tt0022660,W.R. Burnett
2349,tt0022663,Jo Swerling
2350,tt0022663,Jo Swerling
2351,tt0022675,William Ford Manley
2352,tt0022675,George Marion Jr.
2353,tt0022676,Ward Morehouse
2354,tt0022676,Ward Morehouse
2355,tt0022681,Marion Jackson
2356,tt0022681,Kurt Kempler
2357,tt0022682,Robert Riskin
2358,tt0022682,Robert Riskin
2359,tt0022685,Howard Estabrook
2360,tt0022685,Harry Wagstaff Gribble
2361,tt0022689,Richard Walton Tully
2362,tt0022689,Wells Root
2363,tt0022694,Béla Balázs
2364,tt0022694,Leni Riefenstahl
2365,tt0022696,Howard J. Green
2366,tt0022696,Forrest Wilson
2367,tt0022698,Jules Furthman
2368,tt0022698,S.K. Lauren
